DateTime,Entries,UniqueIPs
1605858249,494,500
1605949237,499,500
1606039930,500,500
1606130912,499,500
1606222330,499,500
1606314294,493,500
1606405703,491,500
1606496482,498,500
1606587373,500,500
1606678401,500,500
1606769290,488,500
1606848488,956,971
1606882355,989,991
1606973291,500,500
1606975452,993,994
1607065956,497,500
1607157366,498,500
1607248334,430,500
1607339053,499,500
1607429559,500,500
1607520966,500,500
1607611928,500,500
1607703612,498,500
1607794573,500,500
1607885804,499,500
1607976786,499,500
1608068194,500,500
1608160098,500,500
1608250568,497,500
1608341289,498,500
1608432516,497,500
1608523238,500,500
1608614444,496,500
1608705853,499,500
1608797290,499,500
1608888492,500,500
1608979691,500,500
1609070695,497,500
1609161399,499,500
1609252331,500,500
1609343808,496,500
1609435225,491,500
1609526413,492,500
1609617365,497,500
1609708339,490,500
1609798651,500,500
1609889770,498,500
1609980731,493,500
1610071695,488,500
1610163129,488,500
1610253416,493,500
1610345334,496,500
1610436732,498,500
1610527953,499,500
1610619369,493,500
1610711768,490,500
1610802972,500,500
1610894410,499,500
1610986334,500,500
1611078046,498,500
1611169030,495,500
1611260410,495,500
1611351918,487,500
1611443528,496,500
1611534735,491,500
1611627166,494,500
1611719054,499,500
1611810972,488,500
1611902430,479,500
1611993654,497,500
1612084650,496,500
1612176295,500,500
1612268460,495,500
1612359369,499,500
1612451114,493,500
1612530258,889,905
1612622209,491,500
1612713391,492,500
1612804807,498,500
1612895929,498,500
1612987934,498,500
1613078926,493,500
1613170368,499,500
1613261567,494,500
1613352732,499,500
1613444171,476,500
1613535892,494,500
1613627572,497,500
1613718029,499,500
1613809707,499,500
1613901164,500,500
1613992849,493,500
1614084544,493,500
1614176219,499,500
1614267850,496,500
1614358859,497,500
1614450252,498,500
1614541690,499,500
1614634128,496,500
1614724601,498,500
1614816735,497,500
1614908440,498,500
1614999431,499,500
1615092282,495,500
1615186110,498,500
1615278731,500,500
1615370702,499,500
1615461376,250,250
1615553529,250,250
1615644970,247,250
1615735935,250,250
1615827856,250,250
1615918589,250,250
1616009307,250,250
1616100485,250,250
1616192171,247,250
1616283130,249,250
1616375058,250,250
1616466253,247,250
1616557687,250,250
1616616783,489,494
1616658252,486,491
1616662343,716,721
1616665224,934,940
1616667626,1174,1181
1616669065,1397,1409
1616671222,1620,1633
1616673387,1825,1845
1616675544,2032,2053
1616677705,2246,2269
1616679384,2459,2484
1616681542,2657,2688
1616683706,2874,2906
1616775609,249,250
1618055288,249,250
1618329367,249,250
1618420810,250,250
1618512010,249,250
1618603224,250,250
1618695128,249,250
1618787549,249,250
1618879210,250,250
1618971148,250,250
1619062327,248,250
1619154043,250,250
1619245210,250,250
1619336651,250,250
1619428114,250,250
1619519527,250,250
1619611236,250,250
1619703386,250,250
1619794859,248,250
1619886024,250,250
1619977949,249,250
1620069391,249,250
1620160085,249,250
1620252255,244,250
1620343213,249,250
1620435149,249,250
1620527048,250,250
1620618733,248,250
1620710165,250,250
1620802089,248,250
1620893292,250,250
1620984013,249,250
1621075927,250,250
1621168352,249,250
1621259529,250,250
1621350967,249,250
1621455155,250,250
1621547054,250,250
1621640414,250,250
1621734036,250,250
1621826173,249,250
1621917852,249,250
1622010013,248,250
1622102414,250,250
1622196046,249,250
1622288176,250,250
1622381099,250,250
1622473936,250,250
1622565876,250,250
1622658734,250,250
1622750932,249,250
1622844989,250,250
1622938572,249,250
1623033151,250,250
1623128431,250,250
1623221792,249,250
1623315654,250,250
1623409961,248,250
1623502355,249,250
1623595961,249,250
1623688333,249,250
1623780020,247,250
1623872414,250,250
1623964826,250,250
1624057947,250,250
1624150823,250,250
1624242509,249,250
1624334678,250,250
1624426105,250,250
1624518731,250,250
1624610887,249,250
1624702585,250,250
1624794254,249,250
1624886413,250,250
1624977852,250,250
1625069300,250,250
1625161212,250,250
1625252191,250,250
1625311450,496,496
1625403621,249,250
1625495768,250,250
1625587461,249,250
1625679619,249,250
1625772489,250,250
1625864417,250,250
1625956087,248,250
1626047766,250,250
1626139213,250,250
1626230429,248,250
1626322358,249,250
